Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	ccs	cluster index	componentindex	ion_mobility	ion_mobility_unit	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"266","main.cluster index_upperinput":"266"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.5686	6.5686	0	N/A	N/A	9753663.8222	136	 	266	7	 	 	 	136	234.1852	1	234.1852	9753663.8222
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"267","main.cluster index_upperinput":"267"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.2941	6.2941	0	N/A	N/A	13466354.525800003	128	 	267	7	 	 	 	128	234.1852	1	234.1852	13466354.525800003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"268","main.cluster index_upperinput":"268"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=187&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	0.8002	0.8002	0	N/A	N/A	91431102.33119997	488	 	268	187	 	 	 	488	235.1652	1	235.1652	91431102.33119997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"269","main.cluster index_upperinput":"269"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.6384	9.6384	0	N/A	N/A	64530492.86390003	422	 	269	1	 	 	 	422	235.2056	1	235.2056	64530492.86390003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"270","main.cluster index_upperinput":"270"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.4354	9.4354	0	N/A	N/A	9880532.62	181	 	270	1	 	 	 	181	235.2057	1	235.2057	9880532.62
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"271","main.cluster index_upperinput":"271"}	This Node is a Singleton	N/A	N/A	N/A	 	4.8486	4.8486	0	N/A	N/A	1125759.7917	54	 	271	-1	 	 	 	54	472.2686	2	236.6343	1125759.7917
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"272","main.cluster index_upperinput":"272"}	This Node is a Singleton	N/A	N/A	N/A	 	6.8762	6.8762	0	N/A	N/A	4284585.752200001	141	 	272	-1	 	 	 	141	472.2701	2	236.6350	4284585.752200001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"273","main.cluster index_upperinput":"273"}	This Node is a Singleton	N/A	N/A	N/A	 	5.5656	5.5656	0	N/A	N/A	1283105.0424	38	 	273	-1	 	 	 	38	474.3147	2	237.6574	1283105.0424
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"274","main.cluster index_upperinput":"274"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=224&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	3.3569	3.3569	0	N/A	N/A	1314295.963	8	 	274	224	 	 	 	8	238.1438	1	238.1438	1314295.963
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"275","main.cluster index_upperinput":"275"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=224&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	3.4725	3.4725	0	N/A	N/A	1810783.6744	13	 	275	224	 	 	 	13	238.1438	1	238.1438	1810783.6744
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"276","main.cluster index_upperinput":"276"}	This Node is a Singleton	N/A	N/A	N/A	 	7.5081	7.5081	0	N/A	N/A	1200843.1528	38	 	276	-1	 	 	 	38	476.2650	2	238.6325	1200843.1528
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"277","main.cluster index_upperinput":"277"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=239&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.4226	7.4226	0	N/A	N/A	465079891.1314997	742	 	277	239	 	 	 	742	239.0702	1	239.0702	465079891.1314997
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"278","main.cluster index_upperinput":"278"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=72&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	1S/C10H22O6/c11-1-3-13-5-7-15-9-10-16-8-6-14-4-2-12/h11-12H,1-10H2	Massbank:LU086203 Pentaethylene glycol|2-[2-[2-[2-(2-hydroxyethoxy)ethoxy]ethoxy]ethoxy]ethanol	0.9817799999999999	 	2.9934	2.9934	0	OCCOCCOCCOCCOCCO	CCMSLIB00005765902	110283322.62700012	715	 	278	72	 	 	 	715	239.1489	1	239.1489	110283322.62700012
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"279","main.cluster index_upperinput":"279"}	This Node is a Singleton	N/A	N/A	N/A	 	2.4934	2.4934	0	N/A	N/A	39986718.41449996	268	 	279	-1	 	 	 	268	240.0503	1	240.0503	39986718.41449996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"280","main.cluster index_upperinput":"280"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=117&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	2.6271	2.6271	0	N/A	N/A	40680529.66349995	505	 	280	117	 	 	 	505	240.1806	1	240.1806	40680529.66349995
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"281","main.cluster index_upperinput":"281"}	This Node is a Singleton	N/A	N/A	N/A	 	6.0703	6.0703	0	N/A	N/A	1098548.1667	44	 	281	-1	 	 	 	44	483.2861	2	242.1430	1098548.1667
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"282","main.cluster index_upperinput":"282"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=120&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	2.3372	2.3372	0	N/A	N/A	36902258.42539999	308	 	282	120	 	 	 	308	243.1128	1	243.1128	36902258.42539999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"283","main.cluster index_upperinput":"283"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.3114	9.3114	0	N/A	N/A	2651676.5878000003	63	 	283	1	 	 	 	63	243.2107	1	243.2107	2651676.5878000003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"284","main.cluster index_upperinput":"284"}	This Node is a Singleton	N/A	N/A	N/A	 	5.8450	5.8450	0	N/A	N/A	2851767.911199999	60	 	284	-1	 	 	 	60	486.3397	2	243.6699	2851767.911199999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"285","main.cluster index_upperinput":"285"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=3&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.6443	6.6443	0	N/A	N/A	122475616.08760001	732	 	285	3	 	 	 	732	244.1907	1	244.1907	122475616.08760001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"286","main.cluster index_upperinput":"286"}	This Node is a Singleton	N/A	N/A	N/A	 	5.0413	5.0413	0	N/A	N/A	5221137.021299999	15	 	286	-1	 	 	 	15	244.2019	1	244.2019	5221137.021299999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"287","main.cluster index_upperinput":"287"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.8296	7.8296	0	N/A	N/A	24981238.299699996	229	 	287	1	 	 	 	229	244.2059	1	244.2059	24981238.299699996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"288","main.cluster index_upperinput":"288"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=83&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.7173	7.7173	0	N/A	N/A	14112778.145700002	313	 	288	83	 	 	 	313	244.2635	1	244.2635	14112778.145700002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"289","main.cluster index_upperinput":"289"}	This Node is a Singleton	N/A	N/A	N/A	 	5.5710	5.5710	0	N/A	N/A	1647723.9967999998	47	 	289	-1	 	 	 	47	488.3303	2	244.6651	1647723.9967999998
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"290","main.cluster index_upperinput":"290"}	This Node is a Singleton	InChI=1S/C10H16N2O5/c1-17-9-6(11)2-10(16,5-13)3-7(9)12-4-8(14)15/h13,16H,2-5,11H2,1H3,(H,14,15)/t10-/m0/s1	Palythine	0.9203629999999999	 	0.8149	0.8149	0	COC1=C(N)C[C@](CO)(O)CC1=NCC(O)=O	CCMSLIB00012475044	78050350.01189996	370	 	290	-1	 	 	 	370	245.1131	1	245.1131	78050350.01189996
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"291","main.cluster index_upperinput":"291"}	This Node is a Singleton	1S/C16H24N2/c1-11-8-13(16(3,4)5)9-12(2)14(11)10-15-17-6-7-18-15/h8-9H,6-7,10H2,1-5H3,(H,17,18)	Massbank:EQ303103 Xylometazoline|2-(4-tert-butyl-2,6-dimethyl-benzyl)-2-imidazoline	0.827945	 	6.4979	6.4979	0	CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C	CCMSLIB00005734799	1595596.18	6	 	291	-1	 	 	 	6	245.2012	1	245.2012	1595596.18
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"292","main.cluster index_upperinput":"292"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	OYHQOLUKZRVURQ-HZJYTTRNSA-N	Linoleic acid	0.760504	 	10.5510	10.5510	0	CCCCCC=CCC=CCCCCCCCC(=O)O	CCMSLIB00011428770	1735070.0658	55	 	292	1	 	 	 	55	245.2264	1	245.2264	1735070.0658
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"293","main.cluster index_upperinput":"293"}	This Node is a Singleton	N/A	N/A	N/A	 	1.3841	1.3841	0	N/A	N/A	506742664.8465999	563	 	293	-1	 	 	 	563	246.0972	1	246.0972	506742664.8465999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"294","main.cluster index_upperinput":"294"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=244&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	4.9019	4.9019	0	N/A	N/A	323871.4417000001	11	 	294	244	 	 	 	11	491.2824	2	246.1412	323871.4417000001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"295","main.cluster index_upperinput":"295"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	InChI=1S/C12H23NO4/c1-9(2)6-12(16)17-10(7-11(14)15)8-13(3,4)5/h9-10H,6-8H2,1-5H3	Isovalerylcarnitine - 40.00 eV	0.952975	 	3.5575	3.5575	0	CC(C)CC(=O)OC(CC([O-])=O)C[N+](C)(C)C	CCMSLIB00005885057	321786125.00570005	540	 	295	19	 	 	 	540	246.1699	1	246.1699	321786125.00570005
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"296","main.cluster index_upperinput":"296"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	7.5406	7.5406	0	N/A	N/A	16478425.087299999	124	 	296	7	 	 	 	124	246.1852	1	246.1852	16478425.087299999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"297","main.cluster index_upperinput":"297"}	This Node is a Singleton	N/A	N/A	N/A	 	6.9595	6.9595	0	N/A	N/A	1614725.1281000006	49	 	297	-1	 	 	 	49	246.1852	1	246.1852	1614725.1281000006
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"298","main.cluster index_upperinput":"298"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=83&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.4147	6.4147	0	N/A	N/A	1758961.2310000001	8	 	298	83	 	 	 	8	246.2426	1	246.2426	1758961.2310000001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"299","main.cluster index_upperinput":"299"}	This Node is a Singleton	N/A	N/A	N/A	 	9.7900	9.7900	0	N/A	N/A	31325339.19060001	196	 	299	-1	 	 	 	196	247.1692	1	247.1692	31325339.19060001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"300","main.cluster index_upperinput":"300"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=296&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	2.8137	2.8137	0	N/A	N/A	126251350.02660006	412	 	300	296	 	 	 	412	248.0587	1	248.0587	126251350.02660006
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"301","main.cluster index_upperinput":"301"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=204&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	4.4650	4.4650	0	N/A	N/A	6045324.990500002	195	 	301	204	 	 	 	195	248.0852	1	248.0852	6045324.990500002
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"302","main.cluster index_upperinput":"302"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=64&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	8.0593	8.0593	0	N/A	N/A	3901191.484800001	118	 	302	64	 	 	 	118	249.1485	1	249.1485	3901191.484800001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"303","main.cluster index_upperinput":"303"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=64&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	9.1488	9.1488	0	N/A	N/A	70119500.56780003	511	 	303	64	 	 	 	511	249.1849	1	249.1849	70119500.56780003
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"304","main.cluster index_upperinput":"304"}	This Node is a Singleton	1S/C12H15N3O3/c1-4-7-16-10-13-11(17-8-5-2)15-12(14-10)18-9-6-3/h4-6H,1-3,7-9H2	Massbank:LU040701 2,4,6-Tris(allyloxy)-1,3,5-triazine|Triallyl cyanurate|2,4,6-tris(prop-2-enoxy)-1,3,5-triazine	0.9145139999999999	 	8.8124	8.8124	0	C=CCOC1=NC(OCC=C)=NC(OCC=C)=N1	CCMSLIB00005762706	1360339.262	4	 	304	-1	 	 	 	4	250.1187	1	250.1187	1360339.262
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"305","main.cluster index_upperinput":"305"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	4.9505	4.9505	0	N/A	N/A	27869050.36700001	146	 	305	7	 	 	 	146	250.1437	1	250.1437	27869050.36700001
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"306","main.cluster index_upperinput":"306"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=7&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.2626	5.2626	0	N/A	N/A	12784201.620399999	113	 	306	7	 	 	 	113	250.1800	1	250.1800	12784201.620399999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"307","main.cluster index_upperinput":"307"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=112&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	6.0565	6.0565	0	N/A	N/A	1027240.4695	27	 	307	112	 	 	 	27	500.3303	2	250.6651	1027240.4695
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"308","main.cluster index_upperinput":"308"}	This Node is a Singleton	N/A	N/A	N/A	 	5.5327	5.5327	0	N/A	N/A	3219805.8621000005	61	 	308	-1	 	 	 	61	503.3187	2	252.1593	3219805.8621000005
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"309","main.cluster index_upperinput":"309"}	This Node is a Singleton	N/A	N/A	N/A	 	7.2327	7.2327	0	N/A	N/A	4769955.634999999	43	 	309	-1	 	 	 	43	252.1707	1	252.1707	4769955.634999999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"310","main.cluster index_upperinput":"310"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=117&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.4005	5.4005	0	N/A	N/A	131337479.44650011	496	 	310	117	 	 	 	496	252.2170	1	252.2170	131337479.44650011
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"311","main.cluster index_upperinput":"311"}	This Node is a Singleton	N/A	N/A	N/A	 	12.9778	12.9778	0	N/A	N/A	26078198.968199994	414	 	311	-1	 	 	 	414	504.2835	2	252.6417	26078198.968199994
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"312","main.cluster index_upperinput":"312"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=150&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.8092	5.8092	0	N/A	N/A	23551046.31839999	143	 	312	150	 	 	 	143	505.2179	2	253.1089	23551046.31839999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"313","main.cluster index_upperinput":"313"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=150&task=991ffcd3523e4e92afa3387f6096d9dc&show=true	N/A	N/A	N/A	 	5.7485	5.7485	0	N/A	N/A	16917775.66249999	114	 	313	150	 	 	 	114	505.2179	2	253.1089	16917775.66249999
 	 	 	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=991ffcd3523e4e92afa3387f6096d9dc&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"314","main.cluster index_upperinput":"314"}	This Node is a Singleton	N/A	N/A	N/A	 	7.0254	7.0254	0	N/A	N/A	2023495.7978999994	45	 	314	-1	 	 	 	45	505.3860	2	253.1930	2023495.7978999994
